"","wt","fiber","misfolded","half","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Category","names","nwt","nfiber","nmisfolded","nhalf","ywt","yfiber","ymisfolded","yhalf","rwt","rfiber","rmisfolded","rhalf"
"1",1312.80289855072,1442.63953488372,1382.68356997972,1335.21616161616,1,0,0,1,0,0,0,"Chaperone","HSP104",345,344,493,495,838.802089855072,453.596796511628,49.624985801217,44.7607171717172,719.567794202899,854.74636627907,781.584509127789,776.201957575758
"2",2448.36503856041,2560.47202797203,2465.75647668394,2455.73004694836,0,1,0,0,0,0,0,"Chaperone","HSP78",389,286,579,426,905.005017994859,452.307667832168,48.0076977547496,43.2297981220657,235.452709511568,251.399076923077,235.666849740933,241.23011971831
"3",383.484162895928,375.477272727273,379.762470308789,374.791411042945,0,1,0,0,0,0,0,"Chaperone","MCX1",442,440,421,326,905.742033936652,445.419045454545,47.2589144893112,40.3305460122699,41.9838665158371,41.8013159090909,42.1539263657957,42.2533098159509
"4",1608.21335504886,1718.93251533742,1703.92052980132,1656.31954022988,0,0,0,1,0,0,0,"DNA-related","RVB1",614,489,453,870,928.684951140065,452.388233128834,47.5148079470199,44.9654333333333,276.569877850163,293.034075664622,283.674432671082,279.870663218391
"5",1061.12543554007,1066.26205787781,1026.68874172185,1070.23252279635,0,0,0,1,0,0,0,"DNA-related","RVB2",574,622,453,658,922.928700348432,440.485718649518,47.4581501103753,43.5677142857143,219.972015679443,219.830160771704,218.656973509934,221.305343465046
"6",48.8545816733068,48.8490909090909,49.7182608695652,50.3755555555556,0,0,1,0,0,0,0,"Chaperone","CNE1",502,550,575,450,923.451258964143,432.450154545455,48.9386104347826,43.4706666666667,12.9237171314741,13.3914436363636,13.3964086956522,13.5405911111111
"7",583.025761124122,606.230118443316,584.26902173913,584.729433272395,0,0,0,0,0,1,0,"Chaperone","TCP1",427,591,368,547,910.948754098361,440.309015228426,50.5299836956522,44.2505539305302,287.309379391101,298.619746192893,299.224491847826,289.30639488117
"8",47.0909090909091,53.6947791164659,51.0190779014308,48.5355805243446,1,0,0,0,0,0,0,"Chaperone","CCT2",440,249,629,534,936.235081818182,438.170437751004,50.0254419713831,44.3527509363296,10.1788090909091,13.1518514056225,11.599747217806,10.818627340824
"9",128.253191489362,124.930983847283,127.984126984127,129.697495183044,1,0,0,0,0,0,0,"Chaperone","CCT3",470,681,630,519,966.419023404255,411.332483113069,47.9299857142857,43.7816204238921,61.2025872340426,59.1504419970631,61.0196507936508,61.290183044316
"10",269.8125,296.40625,289.691358024691,285.345911949686,1,0,0,0,0,0,0,"Chaperone","CCT4",192,96,162,159,650.873041666667,308.29059375,48.9524320987654,43.9956100628931,164.905317708333,183.961645833333,178.242530864198,173.795408805031
